"Job","Actual cost of labor and materials","Actual cost of labor and materials per unit","Actual gross margin","Actual gross profit","Actual Job end date","Actual Job start date","Actual Labor cost","Actual Labor cost per person hour","Actual Labor cost per unit","Actual labor margin","Actual labor profit","Actual machine cost","Actual machine cost per unit","Actual materials cost","Actual materials cost per unit","Actual person hours","Actual person hours payable","Actual person hours per unit","Actual person hours productive","Actual total cost","Actual total cost per unit","Actual total margin","Actual total profit","Actual units per person hour","Availability","Customer name","Duration","Estimate name","Expected cost of labor and materials","Expected cost of labor and materials per unit","Expected gross margin","Expected gross profit","Expected Labor cost","Expected Labor cost per unit","Expected Labor margin","Expected Labor profit","Expected materials cost","Expected materials cost per unit","Expected total charge","Expected total charge per unit","Expected total cost","Expected total cost per unit","Expected total margin","Expected total profit","Invoice ID","Invoiced","Invoice date","Item alternate code 1","Item alternate code 2","Item category name","Item class","Item code","Item Customer","Item description","Item family name","Item type","Job comments","Job reference","Job status","Labor charge","Labor charge per person hour","Labor charge per unit","Labor percentage of charge","Line Efficiency","Line leader name","Line name","Machine hours","Machine Hours per unit","Machine hours productive","Materials charge","Materials charge per unit","Number of personnel","Number of Time Records","Overhead charge","Overhead charge per unit","Overhead cost","Overhead cost per unit","Performance","Project code","Project description","Project ID","Project reference 1","Project reference 2","Project Reference 3","Reconciliation completed at","Reconciliation status","Scenario name","Service Category","Signed Off","Site name","Standard people","Standard person hours","Standard Person Hours per unit","Standard units per hour","Total charge","Total charge per unit","Unit of measure","Units expected","Units produced","Units remaining"
"3912868","398.66","0.62097","66.61%","795.46","2019-Dec-02 03:37 PM","2019-Dec-02 10:25 AM","396.41","17.21","0.61746","66.80%","797.71","0.00","0.00000","2.25","0.00350","25.54","23.03","0.03272","21.01","398.66","0.62097","66.61%","795.46","30.56","96.45%","Cargill","5.21","110002924 - C2","0.00","0.00000","100.00%","1194.12","0.00","0.00000","100.00%","1194.12","0.00","0.00000","1194.12","1.86","0.00","0.00000","66.61%","795.46","","No","","110002924","","","","CARGILL-WC-02","Cargill","110002924 Truvia Baking Blend 8/24Oz Case","","Finished Good","","","Stopped","1194.12","46.75","1.86000","33.20%","122.82%","","C2","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","127.34%","110002924 - CARGILL - 4507434634","","2022646","","4507434634","","2019-Dec-02 03:36 PM","Reconciliation complete","L - 110002924","","No","West Chicago","5.00000","26.75","0.04167","120.00000","1194.12","1.86000","cs","642.00000","642.00000","0.00"
"3911160","1860.02","1.11847","-30.21%","-431.50","2019-Dec-02 03:30 PM","2019-Dec-02 10:15 AM","424.36","17.84","0.25518","70.33%","1005.82","0.00","0.00000","1435.65","0.86329","26.25","23.79","0.01224","20.35","1860.02","1.11847","-30.21%","-431.50","81.71","90.29%","Conagra","5.25","9688700300 - L3/L4","0.00","0.00000","100.00%","1430.18","0.00","0.00000","100.00%","1430.18","0.00","0.00000","1430.18","0.86","0.00","0.00000","-30.05%","-429.84","","No","","9688700300","","","","CONAGRA-WC-75","Conagra","9688700300 Bigs 8Ct/5.35Oz Original Salted & Roasted Sunflower Seeds","","Finished Good","","","Stopped","1430.18","54.48","0.86000","29.71%","85.79%","","L3","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","95.02%","9688700300 - CONAG - 3182541-100","","2022191","","3182541-100","","2019-Dec-02 03:35 PM","Reconciliation complete","L - 9688700300","","No","West Chicago","5.00000","19.34","0.01163","430.00000","1428.52","0.85900","cs","1663.00000","1663.00000","0.00"
"3912855","6296.65","0.15664","-4.43%","-267.10","2019-Dec-02 04:04 PM","2019-Dec-02 10:15 AM","267.10","18.09","0.00664","95.57%","5762.45","0.00","0.00000","6029.55","0.15000","16.33","14.76","0.00034","13.77","6296.65","0.15664","-4.43%","-267.10","2918.48","97.61%","Cargill","5.83","110026538 - LOEWS BLENDER","0.00","0.00000","100.00%","6029.55","0.00","0.00000","100.00%","6029.55","0.00","0.00000","6029.55","0.15","0.00","0.00000","-4.43%","-267.10","","No","","110026538","","","","CARGILL-WC-02-03","Cargill","110026538 Truvia Cane Sugar Blend 2044Lb Tote - Bulk","","Batch","","","Stopped","6029.55","369.29","0.15000","4.43%","284.87%","","C1","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","291.85%","110026538 - 4507383720 V2","","2022614","","4507383720","","2019-Dec-02 04:03 PM","Reconciliation complete","L - 110026538","","No","West Chicago","4.00000","40.20","0.00100","4000.00000","6029.55","0.15000","lbs","40197.00000","40197.00000","0.00"
"3910879","2175.84","1.74486","56.60%","2837.10","2019-Dec-02 03:41 PM","2019-Dec-02 04:30 AM","2175.84","16.43","1.74486","56.60%","2837.10","0.00","0.00000","0.00","0.00000","139.94","132.47","0.09788","122.06","2175.84","1.74486","56.60%","2837.10","10.22","98.09%","Cargill","11.19","110027179 - C3","0.00","0.00000","100.00%","5012.94","0.00","0.00000","100.00%","5012.94","0.00","0.00000","5012.94","4.02","0.00","0.00000","56.60%","2837.10","","No","","110027179","","","","CARGILL-WC-09","Cargill","110027179 Truvia 6/30Ct 2G Case","","Finished Good","","","Stopped","5012.94","35.82","4.02000","43.40%","110.23%","","C3","","0.00000","0.00","0.00","0.00000","12.00","14","0.00","0.00000","0.00","0.00000","112.38%","27179 - CARGILL - 4507383632","FINISH THIS ONE AND MOVE ON TO NEXT PO","2022181","","4507383632","","2019-Dec-02 03:38 PM","Reconciliation complete","L - 110027179","","No","West Chicago","11.00000","137.17","0.11000","100.00000","5012.94","4.02000","cs","1247.00000","1247.00000","0.00"
"3910881","2350.37","1.72694","-43.91%","-717.17","2019-Dec-02 03:43 PM","2019-Dec-02 04:30 AM","713.77","17.55","0.52445","56.30%","919.43","0.00","0.00000","1636.60","1.20250","42.72","40.68","0.02045","27.83","2350.37","1.72694","-43.91%","-717.17","48.91","72.28%","Conagra","11.22","1601201029 - L1","0.00","0.00000","100.00%","1633.20","0.00","0.00000","100.00%","1633.20","0.00","0.00000","1633.20","1.2","0.00","0.00000","-43.91%","-717.17","","No","","1601201029","","","","CONAGRA-WC-04","Conagra","1601201029 Bigs 8Ct/1Lb Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","1633.20","38.23","1.20000","43.70%","130.94%","","L1","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","181.14%","1601201029 - 3182516-30","","2016276","","3182516-30","","2019-Dec-02 03:42 PM","Reconciliation complete","L - 1601201029","","No","West Chicago","5.00000","50.41","0.03704","135.00000","1633.20","1.20000","cs","1361.00000","1361.00000","0.00"
"3910882","487.25","0.87320","53.05%","550.63","2019-Dec-02 10:25 AM","2019-Dec-02 04:30 AM","485.00","17.27","0.86917","53.27%","552.88","0.00","0.00000","2.25","0.00403","28.08","28.08","0.03668","20.47","487.25","0.87320","53.05%","550.63","27.26","77.52%","Cargill","5.92","110002924 - C2","0.00","0.00000","100.00%","1037.88","0.00","0.00000","100.00%","1037.88","0.00","0.00000","1037.88","1.86","0.00","0.00000","53.05%","550.63","","No","","110002924","","","","CARGILL-WC-02","Cargill","110002924 Truvia Baking Blend 8/24Oz Case","","Finished Good","","","Stopped","1037.88","36.96","1.86000","46.73%","88.06%","","C2","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","113.60%","110002924 - 4507434634","","2022182","","4507434634","","2019-Dec-02 10:24 AM","Reconciliation complete","L - 110002924","","No","West Chicago","5.00000","23.25","0.04167","120.00000","1037.88","1.86000","cs","558.00000","558.00000","0.00"
"3910883","2248.96","1.53617","-47.14%","-720.54","2019-Dec-02 03:30 PM","2019-Dec-02 04:30 AM","720.54","17.56","0.49217","52.68%","802.02","0.00","0.00000","1528.42","1.04400","43.00","41.04","0.02378","34.81","2248.96","1.53617","-47.14%","-720.54","42.05","89.67%","Conagra","11.00","1601201896 - L1/L2","0.00","0.00000","100.00%","1522.56","0.00","0.00000","100.00%","1522.56","0.00","0.00000","1522.56","1.04","0.00","0.00000","-47.71%","-726.40","","No","","1601201896","","","","CONAGRA-WC-44","Conagra","1601201896 Bigs 12Ct/3.625 Oz Sizzlin' Bacon Sunflower Seeds","","Finished Good","","","Stopped","1522.56","35.41","1.04000","47.14%","110.91%","","L2","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","123.68%","1601201896 - 3182516-80","overran to run out bulk","2016277","","3182516-80","","2019-Dec-02 02:50 PM","Reconciliation complete","L - 1601201896","","No","West Chicago","5.00000","43.06","0.02941","170.00000","1528.42","1.04400","cs","973.00000","1464.00000","-491.00"
"3910884","2480.38","1.07097","-24.68%","-490.93","2019-Dec-02 10:15 AM","2019-Dec-02 04:30 AM","487.36","17.88","0.21043","75.53%","1504.40","0.00","0.00000","1993.02","0.86054","27.25","27.25","0.00994","23.01","2480.38","1.07097","-24.68%","-490.93","100.64","90.01%","Conagra","5.75","9688700302 - L3/L4","0.00","0.00000","100.00%","1991.76","0.00","0.00000","100.00%","1991.76","0.00","0.00000","1991.76","0.86","0.00","0.00000","-24.53%","-488.62","","No","","9688700302","","","","CONAGRA-WC-76","Conagra","9688700302 Bigs 8Ct/5.35Oz Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","1991.76","73.09","0.86000","24.50%","142.10%","","L3","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","157.87%","9688700302 - 3182516-100","","2018181","","3182516-100","","2019-Dec-02 10:11 AM","Reconciliation complete","L - 9688700302","","No","West Chicago","4.00000","36.33","0.01569","255.00000","1989.44","0.85900","cs","2259.00000","2316.00000","-57.00"
"3910885","4367.63","1.30806","-25.29%","-881.71","2019-Dec-02 03:30 PM","2019-Dec-02 04:30 AM","874.43","17.23","0.26188","74.92%","2611.48","0.00","0.00000","3493.19","1.04618","53.25","50.75","0.01112","37.11","4367.63","1.30806","-25.29%","-881.71","89.97","77.86%","Conagra","11.00","9688700220 - L3/L4","0.00","0.00000","100.00%","3485.92","0.00","0.00000","100.00%","3485.92","0.00","0.00000","3485.92","1.044","0.00","0.00000","-25.29%","-881.71","","No","","9688700220","","","","CONAGRA-WC-68","Conagra","9688700220 Bigs 12Ct/5.35Oz Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","3485.92","65.46","1.04400","25.08%","112.98%","","L4","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","145.11%","9688700220 - 3182541","","2022183","","3182541","","2019-Dec-02 03:31 PM","Reconciliation complete","L - 9688700220","","No","West Chicago","5.00000","53.85","0.01613","310.00000","3485.92","1.04400","cs","3255.00000","3339.00000","-84.00"
"3911163","3951.74","0.16205","-8.03%","-293.84","2019-Dec-02 10:15 AM","2019-Dec-02 04:30 AM","293.84","18.08","0.01205","0.00%","-293.84","0.00","0.00000","3657.90","0.15000","16.25","16.25","0.00043","10.55","3951.74","0.16205","-8.03%","-293.84","2311.21","69.09%","Cargill","5.75","","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00%","0.00","0.00","0.00000","0.00","0","0.00","0.00000","0.00%","-3951.74","","No","","110026538","","","","CARGILL-WC-02-03","Cargill","110026538 Truvia Cane Sugar Blend 2044Lb Tote - Bulk","","Batch","","","Stopped","0.00","0.00","0.00000","8.03%","159.68%","","C1","","0.00000","0.00","0.00","0.00000","3.00","3","0.00","0.00000","0.00","0.00000","231.12%","110026538 - 4507383720","CLOSED PROJECT EARLY IN ORDER TO CREATE VERSION 2 ON BOM TO ADJUST WEIGHTS - LS","2022192","","4507383720","","2019-Dec-02 10:14 AM","Reconciliation complete","","","No","West Chicago","4.00000","24.39","0.00100","4000.00000","3657.90","0.15000","lbs","100000.00000","24386.00000","75614.00"
"3913423","909.10","1.33691","39.45%","592.34","2019-Dec-03 02:15 AM","2019-Dec-02 03:15 AM","909.10","17.98","1.33691","39.45%","592.34","0.00","0.00000","0.00","0.00000","52.50","50.57","0.06889","46.85","909.10","1.33691","39.45%","592.34","14.51","96.58%","Ford Gum","23.00","00102 - L5","0.00","0.00000","100.00%","1501.44","0.00","0.00000","100.00%","1501.44","0.00","0.00000","1501.44","2.208","0.00","0.00000","39.45%","592.34","","No","","00102-TRAYR1","","","","FGUM-WC-02","Ford Gum","00102-TRAYR1 Arctic Military Energy Gum","","Finished Good","","","Stopped","1501.44","28.60","2.20800","60.55%","73.79%","","L5","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","76.39%","00102 - ARCTIC - 112819","","2020905","","","","2019-Dec-03 02:10 AM","Reconciliation complete","L - 00102","","No","West Chicago","4.00000","35.79","0.05263","76.00000","1501.44","2.20800","tr","680.00000","680.00000","0.00"
"3910562","4137.02","1.03555","-20.55%","-705.31","2019-Nov-30 01:18 PM","2019-Nov-30 05:00 AM","693.97","17.22","0.17371","79.80%","2741.73","0.00","0.00000","3443.04","0.86184","40.31","40.31","0.00852","34.04","4137.02","1.03555","-20.55%","-705.31","117.36","87.71%","Conagra","8.31","9688700302 - L3/L4","0.00","0.00000","100.00%","3435.70","0.00","0.00000","100.00%","3435.70","0.00","0.00000","3435.70","0.86","0.00","0.00000","-20.41%","-701.32","","No","","9688700302","","","","CONAGRA-WC-76","Conagra","9688700302 Bigs 8Ct/5.35Oz Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","3435.70","85.24","0.86000","20.22%","161.48%","","L3","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","184.10%","9688700302 - 3182516-100","","2018181","","3182516-100","","2019-Nov-30 01:15 PM","Reconciliation complete","L - 9688700302","","No","West Chicago","4.00000","62.67","0.01569","255.00000","3431.71","0.85900","cs","4000.00000","3995.00000","5.00"
"3910559","1553.01","1.86885","53.51%","1787.61","2019-Nov-30 01:04 PM","2019-Nov-30 04:45 AM","1553.01","16.48","1.86885","53.51%","1787.61","0.00","0.00000","0.00","0.00000","94.21","94.21","0.10274","85.38","1553.01","1.86885","53.51%","1787.61","9.73","95.07%","Cargill","8.33","110027179 - C3","0.00","0.00000","100.00%","3340.62","0.00","0.00000","100.00%","3340.62","0.00","0.00000","3340.62","4.02","0.00","0.00000","53.51%","1787.61","","No","","110027179","","","","CARGILL-WC-09","Cargill","110027179 Truvia 6/30Ct 2G Case","","Finished Good","ADDING IN 177 CASES OF PRODUCTION THAT WAS CREATED BUT NO FINISHED GOOD PALLET TAG WAS EVER PRINTED ON THE JOB FOR 3910559.

CREATED PALLET TAG 4571

ISSUE SHOULD HAVE BEEN CAUGHT DURING RECONCILIATION PROCESS BASED OFF OF THE AMOUNT OF WIP THAT WAS BEING CLEARED FROM SYSTEM","","Stopped","3340.62","35.46","4.02000","46.49%","101.79%","","C3","","0.00000","0.00","0.00","0.00000","9.00","12","0.00","0.00000","0.00","0.00000","107.07%","27179 - CARTON - 4507383632","ADDING IN 177 CASES OF PRODUCTION THAT WAS CREATED BUT NO FINISHED GOOD PALLET TAG WAS EVER PRINTED ON THE JOB FOR 3910559.

CREATED PALLET TAG 4571

ISSUE SHOULD HAVE BEEN CAUGHT DURING RECONCILIATION PROCESS BASED OFF OF THE AMOUNT OF WIP THAT WAS BEING CLEARED FROM SYSTEM","2018041","","4507383632","","2019-Nov-30 01:03 PM","Reconciliation complete","L - 110027179","","No","West Chicago","11.00000","91.41","0.11000","100.00000","3340.62","4.02000","cs","1008.00000","831.00000","177.00"
"3910563","4357.07","1.02858","-19.74%","-718.34","2019-Nov-30 01:15 PM","2019-Nov-30 04:30 AM","711.97","17.26","0.16808","80.46%","2930.99","0.00","0.00000","3645.10","0.86051","41.25","41.25","0.00848","35.92","4357.07","1.02858","-19.74%","-718.34","117.94","90.73%","Conagra","8.75","9688700302 - L3/L4","0.00","0.00000","100.00%","3642.96","0.00","0.00000","100.00%","3642.96","0.00","0.00000","3642.96","0.86","0.00","0.00000","-19.60%","-714.11","","No","","9688700302","","","","CONAGRA-WC-76","Conagra","9688700302 Bigs 8Ct/5.35Oz Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","3642.96","88.31","0.86000","19.57%","167.87%","","L4","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","185.01%","9688700302 - 3182516-100","","2018181","","3182516-100","","2019-Nov-30 01:12 PM","Reconciliation complete","L - 9688700302","","No","West Chicago","4.00000","66.45","0.01569","255.00000","3638.72","0.85900","cs","4000.00000","4236.00000","-236.00"
"3910564","707.19","0.64407","65.37%","1335.09","2019-Nov-30 01:00 PM","2019-Nov-30 04:30 AM","707.19","17.25","0.64407","65.37%","1335.09","0.00","0.00000","0.00","0.00000","41.00","41.00","0.03374","37.05","707.19","0.64407","65.37%","1335.09","29.64","94.26%","Cargill","8.50","110002924 - C2","0.00","0.00000","100.00%","2042.28","0.00","0.00000","100.00%","2042.28","0.00","0.00000","2042.28","1.86","0.00","0.00000","65.37%","1335.09","","No","","110002924","","","","CARGILL-WC-02","Cargill","110002924 Truvia Baking Blend 8/24Oz Case","","Finished Good","REQUESTED QA'S TO VERIFY PALLET TAGS AS IT APPEARS THAT AN EXTRA PALLET TAG WAS CREATED FOR A PHANTOM PALLET NOT PHYSICALLY PRODUCED. LS","","Stopped","2042.28","49.81","1.86000","34.63%","116.39%","","C2","","0.00000","0.00","0.00","0.00000","5.00","5","0.00","0.00000","0.00","0.00000","123.48%","110002924 - 4507383601","REQUESTED QA'S TO VERIFY PALLET TAGS AS IT APPEARS THAT AN EXTRA PALLET TAG WAS CREATED FOR A PHANTOM PALLET NOT PHYSICALLY PRODUCED ON FINAL JOB 3910564. - LS","2016283","","4507383601","","2019-Nov-30 01:10 PM","Reconciliation complete","L - 110002924","","No","West Chicago","5.00000","45.75","0.04167","120.00000","2042.28","1.86000","cs","1300.00000","1098.00000","202.00"
"3909524","2168.39","1.04501","-10.00%","-197.14","2019-Nov-28 11:28 AM","2019-Nov-28 09:30 AM","197.14","16.46","0.09501","90.00%","1774.11","0.00","0.00000","1971.25","0.95000","11.98","11.98","0.00542","11.24","2168.39","1.04501","-10.00%","-197.14","184.63","93.85%","WIT Group","1.98","203-22-0460 - DOUGLAS","0.00","0.00000","100.00%","1971.25","0.00","0.00000","100.00%","1971.25","0.00","0.00000","1971.25","0.95","0.00","0.00000","-10.00%","-197.14","","No","","203-22-0460","","","","WITH-WC-07","WIT Group","203-22-0460 G&G Straw Mango Spark Water 3Ct/8Pk","","Finished Good","","","Stopped","1971.25","164.60","0.95000","10.00%","238.24%","","DOUGLAS","","0.00000","0.00","0.00","0.00000","9.00","11","0.00","0.00000","0.00","0.00000","253.86%","0460 - STRAW MANGO - 112519","","2017774","","STRAWBERRY MANGO","","2019-Nov-28 11:27 AM","Reconciliation complete","L - 203-22-0460","","No","West Chicago","11.00000","28.53","0.01375","800.00000","1971.25","0.95000","cs","2075.00000","2075.00000","0.00"
"3909555","1371.22","1.30592","-52.03%","-469.27","2019-Nov-28 01:15 PM","2019-Nov-28 07:45 AM","466.36","17.60","0.44415","48.35%","436.64","0.00","0.00000","904.86","0.86177","26.50","26.50","0.01180","12.39","1371.22","1.30592","-52.03%","-469.27","84.76","49.88%","Conagra","5.50","9688700302 - L3/L4","0.00","0.00000","100.00%","903.00","0.00","0.00000","100.00%","903.00","0.00","0.00000","903.00","0.86","0.00","0.00000","-51.85%","-468.22","","No","","9688700302","","","","CONAGRA-WC-76","Conagra","9688700302 Bigs 8Ct/5.35Oz Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","903.00","34.08","0.86000","51.71%","66.32%","","L4","","0.00000","0.00","0.00","0.00000","4.00","5","0.00","0.00000","0.00","0.00000","132.96%","9688700302 - 3182516-100","","2018181","","3182516-100","","2019-Nov-28 12:58 PM","Reconciliation complete","L - 9688700302","","No","West Chicago","4.00000","16.47","0.01569","255.00000","901.95","0.85900","cs","1935.00000","1050.00000","885.00"
"3906313","1499.12","1.61023","59.94%","2243.50","2019-Nov-28 01:05 PM","2019-Nov-28 04:30 AM","1499.12","16.83","1.61023","59.94%","2243.50","0.00","0.00000","0.00","0.00000","89.10","89.10","0.09166","85.33","1499.12","1.61023","59.94%","2243.50","10.91","99.89%","Cargill","8.60","110027179 - C3","0.00","0.00000","100.00%","3742.62","0.00","0.00000","100.00%","3742.62","0.00","0.00000","3742.62","4.02","0.00","0.00000","59.94%","2243.50","","No","","110027179","","","","CARGILL-WC-09","Cargill","110027179 Truvia 6/30Ct 2G Case","","Finished Good","","","Stopped","3742.62","42.01","4.02000","40.06%","119.88%","","C3","","0.00000","0.00","0.00","0.00000","11.00","11","0.00","0.00000","0.00","0.00000","120.01%","27179 - CARTON - 4507383632","ADDING IN 177 CASES OF PRODUCTION THAT WAS CREATED BUT NO FINISHED GOOD PALLET TAG WAS EVER PRINTED ON THE JOB FOR 3910559.

CREATED PALLET TAG 4571

ISSUE SHOULD HAVE BEEN CAUGHT DURING RECONCILIATION PROCESS BASED OFF OF THE AMOUNT OF WIP THAT WAS BEING CLEARED FROM SYSTEM","2018041","","4507383632","","2019-Nov-28 01:01 PM","Reconciliation complete","L - 110027179","","No","West Chicago","11.00000","102.41","0.11000","100.00000","3742.62","4.02000","cs","931.00000","931.00000","0.00"
"3909305","1664.87","1.84167","-53.47%","-580.07","2019-Nov-28 01:00 PM","2019-Nov-28 04:30 AM","579.75","17.57","0.64132","46.56%","505.05","0.00","0.00000","1085.12","1.20036","33.00","33.00","0.02445","22.10","1664.87","1.84167","-53.47%","-580.07","40.90","70.53%","Conagra","8.50","1601201029 - L1","0.00","0.00000","100.00%","1084.80","0.00","0.00000","100.00%","1084.80","0.00","0.00000","1084.80","1.2","0.00","0.00000","-53.47%","-580.07","","No","","1601201029","","","","CONAGRA-WC-04","Conagra","1601201029 Bigs 8Ct/1Lb Dill Pickle Sunflower Seeds","","Finished Good","","","Stopped","1084.80","32.87","1.20000","53.44%","106.85%","","L1","","0.00000","0.00","0.00","0.00000","4.00","4","0.00","0.00000","0.00","0.00000","151.50%","1601201029 - 3182516-30","","2016276","","3182516-30","","2019-Nov-28 01:07 PM","Reconciliation complete","L - 1601201029","","No","West Chicago","5.00000","33.48","0.03704","135.00000","1084.80","1.20000","cs","904.00000","904.00000","0.00"
